Ethnicity American Indian Only (NEW),,,,,,,,,,,,,,,,
Headcount by Major by Classification by Ethnicity College Station Campus,,,,,,,,,,,,,,,,
Summer 2011,,,,,,,,,,,,,,,,
Summer 2011,,Undergraduate,,,,,,Masters,,,PhD,,Professional,,Grand Total,
,,Freshman,Sophomore,Junior,Senior,PB,Total,PB,Master,Total,PhD,Total,Professional Veterinary,Total,,
Education,USEH,,,,,,,,,,,,,,,
,Subtotal,,,,5,1,6,,,,3,3,,,9,
Engineering,AERL,,,,,,,,,,,,,,,
,AERO,,,,,,,,,,,,,,,
,BIOT,,,,,,,,,,,,,,,
,BMEL,,,,,,,,,,,,,,,
,BMEN,,,,,,,,,,,,,,,
,CECL,,,,,,,,,,,,,,,
,CECN,,,,1,,1,,,,,,,,1,
,CEEL,,,,,,,,,,,,,,,
,CEEN,,,,,,,,,,,,,,,
,CHEL,,,1,,,1,,,,,,,,1,
,CHEN,,,,,,,,,,,,,,,
,CPSC,,,,,,,,,,,,,,,
,CPSL,,,,,,,,,,,,,,,
,CVEL,,,,,,,,,,,,,,,
,CVEN,,,,,,,,,,,,,,,
,ELEL,,,,,,,,,,,,,,,
,ELEN,,,,,,,,,,,,,,,
,ENGR,,,,,,,,,,,,,,,
,ENSM,,,,,,,,,,,,,,,
,ENTC,,,,,,,,,,,,,,,
,ENTL,,,,,,,,,,,,,,,
,HLPH,,,,,,,,,,,,,,,
,IDIL,,1,,,,1,,,,,,,,1,
,IDIS,,,,,,,,,,,,,,,
,INEL,,,,,,,,,,,,,,,
,INEN,,,1,,,1,,,,,,,,1,
,ITDE,,,,,,,,,,,,,,,
,MEEL,,,,,,,,,,,,,,,
,MEEN,,,,1,,1,,,,1,1,,,2,
,MSEN,,,,,,,,,,,,,,,
,NUEL,,,,,,,,,,,,,,,
,NUEN,,,,,,,,,,,,,,,
,OCEL,,,,,,,,,,,,,,,
,OCEN,,,,,,,,,,,,,,,
,PETE,,,,,,,,,,,,,,,
"Prepared by OISP, 11 Aug 11",,,,,,,,,,,,,,,,
