Ethnicity Unknown or Not Reported,,,,,,,,,,,,,,,,
Headcount by Major by Classification by Ethnicity College Station Campus,,,,,,,,,,,,,,,,
Summer 2011,,,,,,,,,,,,,,,,
Summer 2011,,Undergraduate,,,,,,Masters,,,PhD,,Professional,,Grand Total,
,,Freshman,Sophomore,Junior,Senior,PB,Total,PB,Master,Total,PhD,Total,Professional Veterinary,Total,,
Agriculture,PPRO,,,,,,,,,,,,,,,
,PREP,,,,,,,,,,,,,,,
,RENR,,,,,,,,,,,,,,,
,RLEM,,,,,,,,,,,,,,,
,RPTS,,,,,,,,,,,,,,,
,SOSC,,,,,,,,,,,,,,,
,SPSA,,,,,,,,,,,,,,,
,TOXI,,,,,,,,,,,,,,,
,USAL,,,,,,,,,,,,,,,
,WFSC,,,,,,,,1,1,,,,,1,
,WISC,,,,,,,,,,,,,,,
,WMHS,,,,,,,,,,,,,,,
,Subtotal,6,3,11,8,1,29,,1,1,5,5,,,35,
Architecture,ARCH,,,,,,,,,,,,,,,
,COMG,,,,,,,,,,,,,,,
,COSC,,,,,,,,,,,,,,,
,COSL,,,,,,,,,,,,,,,
,ENDL,,,,,,,,,,,,,,,
,ENDS,,,,,,,,,,,,,,,
,LAND,,,,,,,,,,,,,,,
,LANL,,,,,,,,,,,,,,,
,LDEV,,,,,,,,,,,,,,,
,NUTR,,,,,,,,,,,,,,,
,URPL,,,,,,,,,,,,,,,
,URSC,,,,,,,,,,,,,,,
,USAR,,,,,,,,,,,,,,,
,VISL,,,,,,,,,,,,,,,
,VIST,,,,,,,,,,,,,,,
,Subtotal,,,,,,,,,,,,,,,
"Prepared by OISP, 11 Aug 11",,,,,,,,,,,,,,,,
