Ethnicity Unknown or Not Reported,,,,,,,,,,,,,,,,
Headcount by Major by Classification by Ethnicity College Station Campus,,,,,,,,,,,,,,,,
Summer 2011,,,,,,,,,,,,,,,,
Summer 2011,,Undergraduate,,,,,,Masters,,,PhD,,Professional,,Grand Total,
,,Freshman,Sophomore,Junior,Senior,PB,Total,PB,Master,Total,PhD,Total,Professional Veterinary,Total,,
Business Admin,ACCT,,,,,,,,1,1,1,1,,,2,
,AGBU,,,,,,,,,,,,,,,
,BHNR,,,,,,,,,,,,,,,
,BUAD,,,,,,,,,,,,,,,
,FINC,,,,,,,,,,,,,,,
,INFO,,,,,,,,,,,,,,,
,MGMT,,,,,,,,,,,,,,,
,MISY,,,,,,,,,,,,,,,
,MKTG,,,,,,,,,,,,,,,
,MLER,,,,,,,,,,,,,,,
,USBU,,,,,,,,,,,,,,,
,Subtotal,,,,,,,,1,1,1,1,,,2,
Education,BIED,,,,,,,,,,,,,,,
,CPSY,,,,,,,,,,,,,,,
,EDAD,,,,,,,,,,1,1,,,1,
,EDCI,,,,,,,,,,2,2,,,2,
,EDHL,,,,,,,,,,,,,,,
,EDIS,,,,,,,,,,,,,,,
,EDKI,,,,,,,,,,,,,,,
,EDSM,,,,,,,,,,,,,,,
,EDTC,,,,,,,,,,,,,,,
,EHRD,,,,,,,,,,1,1,,,1,
,EPSY,,,,,,,1,,1,,,,,1,
,HEED,,,,,,,,,,,,,,,
,HLTH,,,,,,,,,,,,,,,
,HRDL,,,,,,,,,,,,,,,
,HRDV,,,,,,,,,,,,,,,
,INST,,,,1,,1,,,,,,,,1,
,KINE,,,,,,,,,,,,,,,
,NUTR,,,,,,,,,,,,,,,
,PHED,,,,,,,,,,,,,,,
,SPED,,,,,,,,,,,,,,,
,SPMT,,,,,,,,,,,,,,,
,SPSY,,,,,,,,,,,,,,,
,TCMG,,,,,,,,,,,,,,,
,TCML,,,,,,,,,,,,,,,
,TECR,,,,,,,,,,,,,,,
"Prepared by OISP, 11 Aug 11",,,,,,,,,,,,,,,,
