Ethnicity American Indian Only (NEW),,,,,,,,,,,,,,,,
Headcount by Major by Classification by Ethnicity College Station Campus,,,,,,,,,,,,,,,,
Summer 2011,,,,,,,,,,,,,,,,
Summer 2011,,Undergraduate,,,,,,Masters,,,PhD,,Professional,,Grand Total,
,,Freshman,Sophomore,Junior,Senior,PB,Total,PB,Master,Total,PhD,Total,Professional Veterinary,Total,,
Science,APHY,,,,,,,,,,,,,,,
,APMS,,,,,,,,,,,,,,,
,BIOL,,,1,1,,2,,,,,,,,2,
,BMCB,,,,,,,,,,,,,,,
,BOTN,,,,,,,,,,,,,,,
,CHEM,,,,,,,,,,1,1,,,1,
,GENE,,,,,,,,,,,,,,,
,MATH,,,,,,,,,,,,,,,
,MBIO,,,,,,,,,,,,,,,
,MEPS,,,,,,,,,,,,,,,
,MSEN,,,,,,,,,,,,,,,
,PHYS,,,,,,,,,,,,,,,
,STAT,,,,,,,,,,,,,,,
,USSC,,,,,,,,,,,,,,,
,ZOOL,,,,,,,,,,,,,,,
,Subtotal,,,1,1,,2,,,,1,1,,,3,
Veterinary Medicine,BIMS,,,1,2,,3,,,,,,,,3,
,BIOT,,,,,,,,,,,,,,,
,GENE,,,,,,,,,,,,,,,
,LAMD,,,,,,,,,,,,,,,
,STJR,,,,,,,,,,,,,,,
,TOXI,,,,,,,,,,,,,,,
,USVM,,,,,,,,,,,,,,,
,VPAT,,,,,,,,,,,,,,,
,VPHY,,,,,,,,,,,,,,,
,VTMD,,,,,,,,,,,,,,,
,VTMI,,,,,,,,,,,,,,,
,VTPH,,,,,,,,,,,,,,,
,Subtotal,,,1,2,,3,,,,,,,,3,
General Studies,GEST,1,1,,,,2,,,,,,,,2,
,TEAM,,,,,,,,,,,,,,,
,Subtotal,1,1,,,,2,,,,,,,,2,
"Prepared by OISP, 11 Aug 11",,,,,,,,,,,,,,,,
