Spring 2005,,Undergraduate,,,,,Masters,,,,PhD,,,Professional,Total,
,,1st Time in College,1st Time PB,1st Time Transfer,Readmitted,Continuing,1st Time PB,1st Time Graduate,Readmitted,Continuing,1st Time Graduate,Readmitted,Continuing,Continuing,,
"Other - Special        BIOT
Populations             MARB MARM MDSC MSEN PHLT REEP",,,,,,"1
39","3
6
5","3
3",,"12
3
8
4
15
1",,,10,,"15
1
3
11
17
21
45",
University,Subtotal Total,91,19,744,280,"40
32,184","14
116","6
305",8,"43
3,860",79,13,"10
3,220",510,"113
41,429",
"Prepared by OISP, 28 Mar 05",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
